Date & Time,use [kW],gen [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW],MasterLights [kW],DuctHeaterHRV [kW],calculated_use,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-19 08:00:00,0.0,0.0,0.0313905555,0.076941389,3e-05,0.001173611,2.16665e-05,3.8889999999999995e-06,0.0052688890000000006,0.0046002775,0.0065122224999999995,0.0139016665,2.8610999999999998e-05,0.1398727775,12.28,clear-night,0.58,10.0,Clear,-2.1,1010.6,12.13,0.09,1453190400,282.0,0.0,0.25,0.0
2016-01-19 09:00:00,0.0,0.0,0.071961389,0.0916402775,7.7778e-05,0.0010230554999999999,2.3611e-05,8.334999999999999e-07,0.005261111000000001,0.0046022219999999996,0.007352778,0.013906389,3.3055499999999995e-05,0.19588250000000001,11.66,clear-night,0.54,9.87,Clear,-3.26,1010.79,12.77,0.21,1453194000,282.0,0.0,-1.68,0.0
2016-01-19 10:00:00,0.0,0.0,0.0097291665,0.11682583299999999,1.58335e-05,0.001055278,3.4722e-05,5.2775e-06,0.0052580555,0.0045908335000000005,0.006538611,0.013870833499999999,1.9444e-05,0.15794388800000003,11.35,clear-night,0.56,10.0,Clear,-3.92,1011.11,13.25,0.04,1453197600,274.0,0.0,-1.35,0.0
2016-01-19 11:00:00,0.0,0.0,0.0097475,0.0638275,1.02775e-05,0.0010502775,2.3333000000000002e-05,5.278e-06,0.0052694445,0.004605,0.006522222,0.013931944,2.25e-05,0.1050152765,11.35,clear-night,0.57,9.6,Clear,-4.72,1011.25,14.74,0.17,1453201200,275.0,0.0,-0.95,0.0
2016-01-19 12:00:00,0.0,0.0,0.067995833,0.0626819445,4.69445e-05,0.0010333335,1.8611000000000002e-05,3.611e-06,0.0052688890000000006,0.0046180555,0.0065019445000000006,0.01396,3.05555e-05,0.162159722,11.52,clear-night,0.55,9.94,Clear,-4.7,1011.59,15.11,0.18,1453204800,275.0,0.0,-1.37,0.0
2016-01-19 13:00:00,0.0,0.0,0.097335833,0.061628889,8.08335e-05,0.0010366665,2.47225e-05,1.6665e-06,0.005318889,0.004661389,0.0066002775,0.0141122225,3.72225e-05,0.19083861149999998,11.76,partly-cloudy-day,0.55,9.74,Partly Cloudy,-4.23,1011.86,14.8,0.26,1453208400,275.0,0.0,-1.13,0.0
2016-01-19 14:00:00,0.0,0.0,0.15388305549999998,0.069711389,0.000194444,0.0010211115,5.22225e-05,6.6665e-06,0.0053047219999999996,0.0046744444999999996,0.006591111,0.0141583335,4.75e-05,0.255645,12.94,wind,0.55,9.87,Breezy,-5.18,1011.79,20.44,0.04,1453212000,282.0,0.0,-0.25,0.0
2016-01-19 15:00:00,0.0,0.0,0.202950556,0.077387222,0.0003505555,0.001003333,7.972200000000001e-05,1.2499999999999999e-05,0.005281111,0.005011111,0.006554444499999999,0.014141111000000001,5.52775e-05,0.31282694350000007,15.4,wind,0.49,9.44,Breezy,-1.94,1011.67,20.39,0.04,1453215600,277.0,0.0,-0.35,0.0
2016-01-19 16:00:00,0.0,0.0,0.1307977775,0.078276111,0.0002144445,0.0010222224999999999,4.6111e-05,7.499999999999999e-06,0.0052647225,0.0049694445,0.00665,0.0140302775,4.22225e-05,0.24132083350000003,16.52,wind,0.47,9.4,Breezy,-0.7,1011.63,21.03,0.05,1453219200,285.0,0.0,0.0,0.0
2016-01-19 17:00:00,0.0,0.0,0.0750663885,0.075014722,7.6111e-05,0.0010161114999999998,5.25e-05,5.2775e-06,0.0052063890000000005,0.004594167,0.007143610999999999,0.013835,4.05555e-05,0.18205083300000002,17.81,partly-cloudy-day,0.47,9.67,Partly Cloudy,1.12,1011.23,20.7,0.25,1453222800,285.0,0.0,1.19,0.0
2016-01-19 18:00:00,0.0,0.0,0.1932802775,0.0641133335,0.000361111,0.0009861115,0.0001094445,1.47225e-05,0.0052519445,0.0046300000000000004,0.006483611,0.0140033335,6.1389e-05,0.28929527850000003,17.78,wind,0.49,9.79,Breezy,0.76,1011.26,21.62,0.18,1453226400,272.0,0.0,1.86,0.0
2016-01-19 19:00:00,0.0,0.0,0.144694722,0.061550278,0.00020333299999999999,0.000981111,0.00010694449999999999,1.6389000000000002e-05,0.0165183335,0.014309722,0.0176480555,0.019026667,5.2778e-05,0.2751083335,19.0,clear-day,0.49,9.57,Clear,2.96,1011.25,19.89,0.11,1453230000,271.0,0.0,2.9,0.0
2016-01-19 20:00:00,0.0,0.0,0.4800888885,0.06269749999999999,0.0012619445,0.000885556,0.00028111149999999997,7.027800000000001e-05,0.014196111,0.005757222500000001,0.0151880555,0.015569722000000001,0.0001144445,0.596110834,19.7,snow,0.5,9.94,Light Snow,3.88,1011.46,19.91,0.17,1453233600,274.0,0.0026,4.14,0.08
2016-01-19 21:00:00,0.0,0.0,0.6658488885,0.063020833,0.0018302779999999999,0.0008305555,0.00036333350000000003,9.694449999999999e-05,0.012245278,0.0047505555,0.013683611,0.014317778,0.00015000000000000001,0.7771380555,19.63,partly-cloudy-day,0.51,9.32,Partly Cloudy,4.93,1012.14,16.9,0.28,1453237200,286.0,0.0,4.43,0.0
2016-01-19 22:00:00,0.0,0.0,0.6500680560000001,0.0834580555,0.001788889,0.0008102775,0.00039555549999999997,0.000103889,0.0120830555,0.0047347225,0.0134030555,0.0142569445,0.0001541665,0.7812566670000001,18.64,clear-night,0.55,9.62,Clear,3.32,1013.08,17.74,0.23,1453240800,281.0,0.0,5.25,0.0
2016-01-19 23:00:00,0.0,0.0,0.4731155555,0.0837844445,0.0012433334999999998,0.000876111,0.0003041665,7.5833e-05,0.012111667,0.0047174999999999995,0.013459167,0.014222499999999999,0.0001180555,0.6040283335000001,18.31,clear-night,0.57,9.55,Clear,4.0,1014.5,15.12,0.07,1453244400,299.0,0.0,5.57,0.0
2016-01-20 00:00:00,0.0,0.0,0.149531667,0.0708,0.0003180555,0.001000278,0.0001005555,2.66665e-05,0.012216667,0.0046808335,0.013651389,0.0141305555,4.7778e-05,0.2665044455,18.25,partly-cloudy-night,0.59,9.8,Partly Cloudy,4.04,1015.17,14.87,0.5,1453248000,290.0,0.0,6.4,0.0
2016-01-20 01:00:00,0.0,0.0,0.0433469445,0.0632983335,5.0277999999999995e-05,0.001051944,2.1110999999999998e-05,5.833e-06,0.0123191665,0.004694722,0.0138066665,0.0141852775,2.25e-05,0.1528027765,18.26,clear-night,0.6,9.87,Clear,7.13,1015.92,9.35,0.07,1453251600,302.0,0.0,6.78,0.0
2016-01-20 02:00:00,0.0,0.0,0.0591983335,0.060890833000000005,5.1389000000000006e-05,0.001051389,2.94445e-05,6.111e-06,0.012350278,0.004705,0.013838611,0.0142316665,2.5833500000000003e-05,0.16637888900000003,17.73,clear-night,0.61,9.94,Clear,5.67,1016.29,10.58,0.0,1453255200,302.0,0.0,6.44,0.0
2016-01-20 03:00:00,0.0,0.0,0.033478611,0.061266944500000003,3.1389e-05,0.0010594445,1.4999999999999999e-05,5.278e-06,0.0123725,0.004705,0.013868056,0.0142502775,2.1111500000000003e-05,0.14107361200000001,17.62,clear-night,0.61,9.94,Clear,6.32,1016.52,9.39,0.12,1453258800,295.0,0.0,6.36,0.0
2016-01-20 04:00:00,0.0,0.0,0.243746944,0.061016666500000004,0.0005305555,0.000991111,0.0001294445,2.8333e-05,0.0122580555,0.0047058329999999995,0.013698611,0.0142019445,5.94445e-05,0.351366943,17.92,clear-night,0.63,10.0,Clear,5.91,1016.93,10.57,0.14,1453262400,285.0,0.0,7.58,0.0
2016-01-20 05:00:00,0.0,0.0,0.2385266665,0.07451,0.000508333,0.0009916665,0.0001277775,2.69445e-05,0.0121802775,0.0046958335,0.0136094445,0.0141430555,5.8889e-05,0.35937888799999995,18.45,clear-night,0.62,10.0,Clear,5.46,1017.31,12.51,0.16,1453266000,283.0,0.0,7.75,0.0
2016-01-20 06:00:00,0.0,0.0,0.179231111,0.1037830555,0.0003291665,0.000975556,0.0001433335,2.7221999999999998e-05,0.012056389,0.0046469445,0.0133905555,0.013958889,5.22225e-05,0.328594445,17.81,clear-night,0.62,10.0,Clear,5.58,1017.81,10.9,0.16,1453269600,290.0,0.0,7.12,0.0
2016-01-20 07:00:00,0.0,0.0,0.1767644445,0.1165894445,0.000327222,0.0009566665000000001,0.00015777800000000002,2.3333e-05,0.008038333500000001,0.0081794445,0.009123889,0.015987222000000002,6.722250000000001e-05,0.33621500000000004,16.9,clear-night,0.62,10.0,Clear,3.64,1018.7,12.25,0.12,1453273200,283.0,0.0,6.19,0.0
2016-01-20 08:00:00,0.0,0.0,0.0568130555,0.065064722,6.75e-05,0.001705,3.0278000000000004e-05,4.9999999999999996e-06,0.005284444500000001,0.0046105555,0.006617778,0.013955,3.3055499999999995e-05,0.154186389,16.24,clear-night,0.61,10.0,Clear,4.82,1019.41,9.09,0.09,1453276800,285.0,0.0,5.36,0.0
2016-01-20 09:00:00,0.0,0.0,0.033465833,0.08012888900000001,3.08335e-05,0.0010533335,1.6111000000000002e-05,2.222e-06,0.0053163885,0.004615833,0.0066675,0.013984166499999999,2.5278e-05,0.145306388,15.26,clear-night,0.62,10.0,Clear,3.29,1019.81,9.55,0.09,1453280400,273.0,0.0,4.47,0.0
2016-01-20 10:00:00,0.0,0.0,0.009968610999999999,0.0762247225,1.11115e-05,0.0010686110000000001,2.72225e-05,6.6665e-06,0.0053483335,0.004646389,0.0067516665,0.0141008335,2.19445e-05,0.118176112,15.11,clear-night,0.6,10.0,Clear,3.28,1020.53,9.3,0.06,1453284000,270.0,0.0,3.71,0.0
2016-01-20 11:00:00,0.0,0.0,0.009798889000000002,0.070861111,9.999999999999999e-06,0.0010566665000000001,2.2778e-05,4.1665e-06,0.0052958335,0.0046152780000000004,0.0066594445,0.0139694445,2.2222e-05,0.1123158335,14.24,clear-night,0.64,9.95,Clear,2.59,1021.22,8.79,0.01,1453287600,280.0,0.0,4.31,0.0
2016-01-20 12:00:00,0.0,0.0,0.0780488885,0.06906416700000001,8.1389e-05,0.0010508334999999999,1.4167000000000002e-05,1.667e-06,0.005373611,0.0046869445,0.0067827775,0.014216389,3.4722e-05,0.17935555600000003,14.06,clear-night,0.67,10.0,Clear,0.93,1021.7,10.84,0.2,1453291200,265.0,0.0,5.12,0.0
2016-01-20 13:00:00,0.0,0.0,0.1249077775,0.0686491665,0.000136389,0.0010308335,4.44445e-05,5.278e-06,0.005344166500000001,0.0046763889999999995,0.0067169445000000005,0.014166111,4.4167e-05,0.22572166700000001,14.56,clear-day,0.69,9.55,Clear,3.3,1021.8,8.38,0.21,1453294800,295.0,0.0,6.39,0.0
2016-01-20 14:00:00,0.0,0.0,0.2603772225,0.062394722,0.0005733335,0.0009811115,0.0001125,1.5e-05,0.005280277999999999,0.0046694445,0.0066041665,0.014095555499999999,6.7778e-05,0.35517111200000007,18.12,clear-day,0.61,9.94,Clear,5.62,1021.65,11.47,0.21,1453298400,281.0,0.0,6.85,0.0
2016-01-20 15:00:00,0.0,0.0,0.1912197225,0.062525278,0.00030111099999999996,0.0009930555,7.83335e-05,1.08335e-05,0.0052402775,0.004629722,0.0065455554999999995,0.0139619445,5.69445e-05,0.28556277799999996,20.4,clear-day,0.55,10.0,Clear,9.14,1021.81,10.34,0.04,1453302000,297.0,0.0,6.81,0.0
2016-01-20 16:00:00,0.0,0.0,0.060226667,0.062175278,5.1389000000000006e-05,0.001038333,6.944499999999999e-06,1.6665e-06,0.0052319445,0.0045952779999999995,0.0065522225,0.013889722,3.2778e-05,0.15380222300000002,23.14,clear-day,0.52,10.0,Clear,12.9,1021.69,9.74,0.02,1453305600,300.0,0.0,8.11,0.0
2016-01-20 17:00:00,0.0,0.0,0.112516111,0.0599852775,0.00020166649999999998,0.0009780555,9.19445e-05,1.3889e-05,0.005181111,0.0046080554999999995,0.0064280555,0.0137266665,5.25e-05,0.20378333250000003,24.72,clear-day,0.49,10.0,Clear,15.19,1020.88,9.2,0.0,1453309200,310.0,0.0,8.48,0.0
2016-01-20 18:00:00,0.0,0.0,0.114460833,0.0770669445,0.0001325,0.0009761115000000001,9.750000000000001e-05,1.22225e-05,0.014634722,0.014221111,0.013383333,0.018385832999999997,5.19445e-05,0.253423055,26.36,clear-day,0.46,10.0,Clear,16.33,1019.83,10.73,0.05,1453312800,305.0,0.0,8.38,0.0
2016-01-20 19:00:00,0.0,0.0,0.09716305550000001,0.07760249999999999,0.000105,0.0009475,0.0001438885,4.05555e-05,0.0269113885,0.004635833,0.0218477775,0.0137344445,3.30555e-05,0.2431649985,27.4,clear-day,0.45,10.0,Clear,18.31,1019.0,9.5,0.0,1453316400,307.0,0.0,8.86,0.0
2016-01-20 20:00:00,0.0,0.0,0.48517750000000004,0.082829167,0.001286111,0.0009533335,0.00028,7.27775e-05,0.0154427775,0.004686667,0.013564722,0.014062778,0.0001125,0.6184683335000001,27.15,clear-day,0.46,10.0,Clear,17.21,1018.99,10.95,0.0,1453320000,283.0,0.0,9.14,0.0
2016-01-20 21:00:00,0.0,0.0,0.6393205555,0.062233333,0.001742778,0.0008280555,0.0003775,0.00010305549999999999,0.0121619445,0.0047305555,0.013608888999999999,0.014257777499999999,0.0001491665,0.7495136105,26.38,clear-day,0.47,10.0,Clear,16.79,1018.68,9.96,0.03,1453323600,272.0,0.0,8.91,0.0
2016-01-20 22:00:00,0.0,0.0,0.6920408334999999,0.0622791665,0.0019030555,0.0008080555,0.0004083335,0.000113889,0.012106388999999999,0.004728889,0.011855000000000001,0.0142658335,0.0001644445,0.8006738895000001,24.47,clear-night,0.51,10.0,Clear,15.43,1018.51,8.35,0.0,1453327200,272.0,0.0,8.99,0.0
2016-01-20 23:00:00,0.0,0.0,0.469946389,0.0618694445,0.001218611,0.0008855555,0.0003052775,7.722250000000001e-05,0.0121944445,0.0047325,0.0068266665,0.0143130555,0.000125833,0.5724949995,22.86,clear-night,0.56,10.0,Clear,14.39,1018.61,7.11,0.0,1453330800,273.0,0.0,9.54,0.0
2016-01-21 00:00:00,0.0,0.0,0.195799444,0.075353889,0.00044277799999999995,0.0009869445,0.0001455555,3.1111e-05,0.0122869445,0.0046944445000000005,0.0069361115,0.014293889,6.83335e-05,0.31103944499999997,21.19,clear-night,0.59,10.0,Clear,13.28,1018.78,6.08,0.06,1453334400,268.0,0.0,9.2,0.0
2016-01-21 01:00:00,0.0,0.0,0.0249230555,0.079282778,3.05555e-05,0.0010658335000000001,1.0278e-05,1.9445e-06,0.0123875,0.0046816665,0.0070469445,0.014240277499999999,2.3889e-05,0.1436947225,21.27,clear-night,0.59,10.0,Clear,12.93,1018.8,6.58,0.01,1453338000,294.0,0.0,9.2,0.0
2016-01-21 02:00:00,0.0,0.0,0.0588905555,0.1136847225,6.8611e-05,0.0010625,2.0278e-05,3.3335e-06,0.012430833499999999,0.004689444500000001,0.0070733335,0.014287222,2.6943999999999998e-05,0.212237778,20.88,clear-night,0.62,10.0,Clear,11.79,1018.57,7.37,0.03,1453341600,274.0,0.0,9.83,0.0
2016-01-21 03:00:00,0.0,0.0,0.051375000000000004,0.089488611,7.91665e-05,0.0010541665,1.11115e-05,2.7780000000000003e-06,0.0123408335,0.004665278,0.007006389,0.0141886115,2.6943999999999998e-05,0.1802388895,20.52,clear-night,0.63,10.0,Clear,12.65,1018.52,5.91,0.04,1453345200,262.0,0.0,10.02,0.0
2016-01-21 04:00:00,0.0,0.0,0.207040278,0.08944111099999999,0.000380278,0.000998889,9.83335e-05,1.91665e-05,0.0121791665,0.0046419445,0.0068680555,0.0140580555,5.36115e-05,0.33577888949999996,19.65,partly-cloudy-night,0.66,10.0,Partly Cloudy,13.03,1018.45,4.61,0.27,1453348800,289.0,0.0,10.32,0.0
2016-01-21 05:00:00,0.0,0.0,0.22983111100000003,0.0870894445,0.0004994445,0.000993611,0.000113889,2.2222e-05,0.012084999999999999,0.0046261110000000005,0.006801111,0.0139947225,5.9167e-05,0.3561158335,19.9,clear-night,0.65,10.0,Clear,14.14,1018.39,3.96,0.07,1453352400,305.0,0.0,10.21,0.0
2016-01-21 06:00:00,0.0,0.0,0.1167544445,0.0632708335,0.0001483335,0.000999167,8.52775e-05,1.66665e-05,0.012056389,0.0046005560000000004,0.0067466665,0.0138980555,4.3889e-05,0.2186202785,19.74,partly-cloudy-night,0.68,10.0,Partly Cloudy,11.43,1018.09,6.21,0.39,1453356000,277.0,0.0,10.75,0.0
2016-01-21 07:00:00,0.0,0.0,0.19139,0.062782778,0.00034555549999999995,0.0026208335,0.0001472225,2.27775e-05,0.0081580555,0.007291667,0.006511388999999999,0.014283889000000001,6.72225e-05,0.2936213900000001,19.16,clear-night,0.69,10.0,Clear,11.16,1018.05,5.78,0.16,1453359600,279.0,0.0,10.66,0.0
2016-01-21 08:00:00,0.0,0.0,0.0629566665,0.0631041665,8.25e-05,0.001949167,2.11115e-05,2.222e-06,0.005321389,0.004625000000000001,0.006552778,0.01398,3.3611e-05,0.15862861150000002,18.69,clear-night,0.68,10.0,Clear,9.04,1017.94,7.5,0.11,1453363200,288.0,0.0,9.79,0.0
2016-01-21 09:00:00,0.0,0.0,0.0404644445,0.0629044445,3.55555e-05,0.0010608335,6.6665e-06,3.0555e-06,0.005369722,0.004656667,0.0066869445,0.0141616665,2.7778e-05,0.13537777800000003,16.94,clear-night,0.73,10.0,Clear,7.33,1017.89,7.01,0.03,1453366800,279.0,0.0,9.84,0.0
2016-01-21 10:00:00,0.0,0.0,0.0422861115,0.0782047225,3.6389e-05,0.001051111,3.9999999999999996e-05,5.5555e-06,0.0053255555,0.0046394445,0.0066375,0.014087222,2.91665e-05,0.152342778,16.61,clear-night,0.73,10.0,Clear,8.45,1018.48,5.48,0.02,1453370400,278.0,0.0,9.5,0.0
2016-01-21 11:00:00,0.0,0.0,0.024368888999999998,0.069715278,2.3333000000000002e-05,0.001045,2.19445e-05,3.0555000000000002e-06,0.005351944500000001,0.004643889,0.0066175,0.014085555999999999,3.2222e-05,0.1259086115,15.17,clear-night,0.75,10.0,Clear,5.55,1018.75,6.63,0.03,1453374000,276.0,0.0,8.81,0.0
2016-01-21 12:00:00,0.0,0.0,0.484535,0.078611667,0.001289722,0.0009405555,0.0002722225,5.333350000000001e-05,0.0052869445,0.004660833499999999,0.006455,0.014038056,0.0001208335,0.596264168,13.56,clear-night,0.81,10.0,Clear,5.58,1019.49,4.87,0.04,1453377600,321.0,0.0,8.77,0.0
2016-01-21 13:00:00,0.0,0.0,0.5948341669999999,0.081457222,0.001603611,0.0019408335,0.0002744445,5.9166500000000003e-05,0.0053002775000000005,0.004697222,0.006519444500000001,0.0141325,0.000127778,0.7109466665000002,14.17,clear-day,0.79,10.0,Clear,4.78,1019.55,6.21,0.03,1453381200,301.0,0.0,8.96,0.0
2016-01-21 14:00:00,0.0,0.0,0.5571566665,0.061831389,0.001462778,0.0009025000000000001,0.0002533335,5.4443999999999996e-05,0.005289722,0.0046777780000000005,0.0065091665,0.0140933335,0.00011861099999999999,0.652349722,18.92,clear-day,0.68,10.0,Clear,9.87,1020.07,6.84,0.08,1453384800,301.0,0.0,10.2,0.0
2016-01-21 15:00:00,0.0,0.0,0.4923591665,0.074690833,0.0012958335,0.0008938889999999999,0.00022722200000000001,4.8889e-05,0.0052338885,0.0046383335,0.0064152775,0.013925278,0.0001125,0.5998411105,22.07,partly-cloudy-day,0.61,10.0,Partly Cloudy,12.82,1020.07,7.92,0.25,1453388400,308.0,0.0,10.69,0.0
2016-01-21 16:00:00,0.0,0.0,0.142491389,0.061537778,0.0003627775,0.001083889,6.4167e-05,1.47225e-05,0.0052366665,0.0046055555000000005,0.00647,0.0138786115,4.6111e-05,0.2357916675,24.46,clear-day,0.53,10.0,Clear,14.93,1020.27,9.1,0.22,1453392000,320.0,0.0,9.79,0.0
2016-01-21 17:00:00,0.0,0.0,0.0458466665,0.06560194450000001,4.25e-05,0.001003333,5.55555e-05,6.6665e-06,0.005173611,0.0045616665,0.0063633335,0.013691110999999999,3.8889e-05,0.14238527699999998,26.13,clear-day,0.48,10.0,Clear,16.4,1020.03,10.09,0.02,1453395600,313.0,0.0,9.29,0.0
2016-01-21 18:00:00,0.0,0.0,0.141591111,0.077406111,0.00021166700000000002,0.0010925,9.55555e-05,1.33335e-05,0.005208056,0.0046055555000000005,0.0064205555,0.013841388999999999,5.3888500000000004e-05,0.2505397225,27.76,clear-day,0.44,10.0,Clear,17.47,1019.58,11.95,0.06,1453399200,313.0,0.0,8.8,0.0
2016-01-21 19:00:00,0.0,0.0,0.10144305549999999,0.0793083335,0.0001205555,0.0009916665000000002,9.1944e-05,1.41665e-05,0.020504444,0.022063889,0.017168611,0.0165244445,4.6389000000000006e-05,0.2582774990000001,27.59,clear-day,0.45,10.0,Clear,17.0,1019.17,12.5,0.02,1453402800,292.0,0.0,8.93,0.0
2016-01-21 20:00:00,0.0,0.0,0.170542778,0.07403638900000001,0.0002902775,0.0009783335,0.000135833,2.66665e-05,0.0140325,0.005611666499999999,0.0140680555,0.0139980555,5.16665e-05,0.29377222150000004,28.18,clear-day,0.43,10.0,Clear,17.88,1019.28,12.2,0.05,1453406400,292.0,0.0,8.77,0.0
2016-01-21 21:00:00,0.0,0.0,0.167635,0.063629722,0.0002702775,0.0010775,0.0001408335,2.75e-05,0.012267778,0.0047033335,0.013757499999999999,0.0141922225,5.3333e-05,0.277755,27.77,clear-day,0.43,10.0,Clear,18.77,1019.13,9.49,0.02,1453410000,301.0,0.0,8.02,0.0
2016-01-21 22:00:00,0.0,0.0,0.1552433335,0.0627780555,0.0002175,0.0010016665,0.0001222225,2.5833500000000003e-05,0.0123033335,0.004717222,0.013813611,0.014251389,5.0833e-05,0.264525,25.42,clear-night,0.47,10.0,Clear,15.96,1019.83,9.34,0.02,1453413600,289.0,0.0,8.01,0.0
2016-01-21 23:00:00,0.0,0.0,0.1496058335,0.1174066665,0.0002469445,0.0009852775,0.0001525,2.88885e-05,0.0122044445,0.004706111000000001,0.013665555499999999,0.014185555999999998,5.3888500000000004e-05,0.31324166600000003,23.95,clear-night,0.5,10.0,Clear,12.72,1020.77,11.9,0.07,1453417200,275.0,0.0,8.03,0.0
2016-01-22 00:00:00,0.0,0.0,0.064018611,0.1162933335,8.86115e-05,0.00102,9.5e-05,1.80555e-05,0.012265278,0.004697778,0.013761666499999999,0.014173889,3.69445e-05,0.2264691675,22.75,clear-night,0.51,10.0,Clear,12.44,1021.58,9.71,0.03,1453420800,286.0,0.0,7.41,0.0
2016-01-22 01:00:00,0.0,0.0,0.0563327775,0.062329166500000005,5.52775e-05,0.001046389,2.7221999999999998e-05,7.222500000000001e-06,0.012323333,0.0046930554999999995,0.0138630555,0.0141469445,2.5555500000000003e-05,0.164849999,21.05,clear-night,0.53,10.0,Clear,11.51,1022.24,7.99,0.0,1453424400,301.0,0.0,6.48,0.0
2016-01-22 02:00:00,0.0,0.0,0.0387697225,0.060573889,3.3889e-05,0.001053333,2.2778e-05,7.500000000000001e-06,0.012374166499999999,0.0046988885,0.0139355555,0.014195833,2.25e-05,0.14568805499999998,19.69,clear-night,0.5,10.0,Clear,9.23,1022.84,8.85,0.0,1453428000,301.0,0.0,3.95,0.0
2016-01-22 03:00:00,0.0,0.0,0.0683802775,0.074701389,6.5e-05,0.0010463885,3.3333e-05,9.1665e-06,0.012367222,0.004710278,0.013918889,0.0142230555,2.5277999999999998e-05,0.189480277,18.27,clear-night,0.51,10.0,Clear,7.36,1022.91,9.03,0.01,1453431600,281.0,0.0,3.14,0.0
2016-01-22 04:00:00,0.0,0.0,0.6085930555000001,0.07903750000000001,0.0016677775000000002,0.000871667,0.0003075,8.2222e-05,0.0122547225,0.004751111000000001,0.0137025,0.014324166499999999,0.0001319445,0.7357241665,17.2,clear-night,0.52,10.0,Clear,5.78,1023.12,9.41,0.0,1453435200,296.0,0.0,2.8,0.0
2016-01-22 05:00:00,0.0,0.0,0.6896044445,0.0830486115,0.0019169445,0.000840833,0.00035638900000000003,9.5278e-05,0.0121769445,0.004741389,0.013591667,0.014301111,0.0001472225,0.8208208344999999,16.24,clear-night,0.56,10.0,Clear,4.12,1023.57,10.12,0.0,1453438800,285.0,0.0,3.24,0.0
2016-01-22 06:00:00,0.0,0.0,0.590188889,0.063374167,0.0015925,0.000848611,0.00033138899999999997,8.999999999999999e-05,0.0120666665,0.0046872225,0.013412778,0.0140969445,0.000131389,0.7008205565,15.19,clear-night,0.58,10.0,Clear,5.71,1023.83,6.5,0.01,1453442400,289.0,0.0,3.18,0.0
2016-01-22 07:00:00,0.0,0.0,0.5088550000000001,0.0628305555,0.0013330555,0.000856111,0.00032583350000000004,7.55555e-05,0.008146667,0.006480278,0.009664167,0.014497778,0.00013083350000000002,0.6131958345000001,14.15,clear-night,0.61,10.0,Clear,3.79,1024.19,7.21,0.01,1453446000,286.0,0.0,3.22,0.0
2016-01-22 08:00:00,0.0,0.0,0.225168611,0.061540555499999997,0.0005716665,0.0009802775,0.0001266665,2.94445e-05,0.0052744445,0.004653055499999999,0.006536111,0.014061389,6.7778e-05,0.3190099995000001,12.3,clear-night,0.67,10.0,Clear,4.24,1024.59,4.77,0.01,1453449600,289.0,0.0,3.38,0.0
2016-01-22 09:00:00,0.0,0.0,0.0198744445,0.0633258335,1.91665e-05,0.0010691665,2.1110999999999998e-05,4.4445e-06,0.005360278,0.004664166500000001,0.0067016665,0.0141558335,2.5278e-05,0.115221389,12.04,clear-night,0.67,10.0,Clear,2.84,1024.45,5.65,0.0,1453453200,300.0,0.0,3.27,0.0
2016-01-22 10:00:00,0.0,0.0,0.024659999999999998,0.07541666649999999,2.66665e-05,0.001061111,9.7225e-06,4.4444999999999995e-06,0.0053327775,0.004635,0.0066425,0.014071389,2.7222e-05,0.1318874995,12.56,clear-night,0.65,10.0,Clear,2.86,1023.62,6.2,0.01,1453456800,318.0,0.0,3.09,0.0
2016-01-22 11:00:00,0.0,0.0,0.01001,0.069084722,1.05555e-05,0.001074444,2.6111e-05,7.222e-06,0.005359722,0.004657222000000001,0.0066944445000000005,0.0141472225,2.30555e-05,0.111094721,12.15,clear-night,0.66,10.0,Clear,4.99,1024.0,4.11,0.01,1453460400,233.0,0.0,3.15,0.0
2016-01-22 12:00:00,0.0,0.0,0.068428056,0.0707091665,5.4167e-05,0.0010575,1.05555e-05,1.6669999999999999e-06,0.0053619445,0.004671666499999999,0.006683333499999999,0.01418,3.27775e-05,0.171190834,10.33,clear-night,0.72,10.0,Clear,2.93,1024.68,4.07,0.01,1453464000,260.0,0.0,3.19,0.0
2016-01-22 13:00:00,0.0,0.0,0.08827083299999999,0.066840278,6.3889e-05,0.001048611,1.94445e-05,2.222e-06,0.0053405555,0.004670833500000001,0.0066480555,0.0141686115,3.4722500000000005e-05,0.18710805599999997,10.77,clear-day,0.74,10.0,Clear,4.58,1026.3,3.38,0.03,1453467600,288.0,0.0,4.22,0.0
2016-01-22 14:00:00,0.0,0.0,0.1431608335,0.065916111,0.00024527749999999997,0.0010258329999999999,4.52775e-05,6.9445e-06,0.0053163889999999995,0.004654999999999999,0.006593333,0.0141408335,4.69445e-05,0.241152777,15.25,clear-day,0.64,10.0,Clear,8.89,1026.54,3.89,0.02,1453471200,320.0,0.0,5.32,0.0
2016-01-22 15:00:00,0.0,0.0,0.29993472200000004,0.0732291665,0.000758889,0.000966389,0.000122222,1.94445e-05,0.005271389,0.004643889,0.006500000000000001,0.014045278000000001,7.16665e-05,0.40556305550000005,19.12,clear-day,0.56,10.0,Clear,10.71,1026.09,6.19,0.04,1453474800,288.0,0.0,5.9,0.0
